customer_id,customer_segment,region,tenure_months,product_count,digital_logins_30d,app_sessions_change_pct,salary_inflow,salary_inflow_change_pct,avg_balance,balance_change_pct,direct_debits,complaint_count_90d,overdraft_usage_rate,card_spend_30d,open_banking_connected,churn_probability_simulated,churn_flag
C000231,Mass,Scotland,40,2,7,-0.236,1,0.083,205.54,-0.47,3,0,0.029,238.19,1,0.1545,0
C000232,Young professional,Wales,91,1,8,0.008,1,0.091,185.79,-0.39,5,0,0.383,605.09,1,0.2405,0
C000233,Mass,Wales,32,2,7,-0.079,1,-0.552,341.33,0.423,6,0,0.1,308.11,0,0.2059,0
C000234,Young professional,South East,34,4,7,-0.274,1,-0.058,421.72,0.703,7,0,0.139,270.58,0,0.1359,0
C000235,Young professional,Wales,26,1,6,0.077,1,0.124,2905.23,-0.264,5,0,0.207,590.26,0,0.1751,1
C000236,Student,Wales,99,2,14,-0.04,1,0.268,1129.61,0.04,2,0,0.321,1107.32,0,0.0871,1
C000237,SME owner,North West,6,3,6,-0.26,1,0.063,522.08,0.14,4,0,0.04,651.7,0,0.1824,1
C000238,Mass,Scotland,87,3,12,-0.082,0,-0.534,403.81,-0.428,1,0,0.085,69.69,1,0.4256,1
C000239,Young professional,South East,66,3,10,0.125,1,0.04,888.94,0.355,7,1,0.054,138.58,1,0.1545,0
C000240,Student,Wales,96,1,16,0.201,1,-0.26,310.72,-0.354,1,0,0.27,301.02,0,0.4013,1
C000241,Affluent,South East,96,5,9,-0.076,1,-0.187,8098.33,0.615,1,0,0.264,168.97,0,0.063,0
C000242,Young professional,Yorkshire,52,2,8,0.011,0,-0.332,1409.16,0.096,0,0,0.027,896.48,0,0.2789,1
C000243,Mass,Scotland,55,3,7,-0.147,1,-0.038,107.96,-0.056,4,0,0.291,182.88,1,0.0871,1
C000244,SME owner,Wales,78,2,11,-0.175,1,-0.133,790.81,0.096,7,0,0.095,361.38,0,0.0871,0
C000245,Young professional,London,63,1,8,-0.321,1,0.104,256.39,-0.011,6,0,0.036,810.06,0,0.2315,0
C000246,Affluent,London,111,1,9,0.069,1,-0.035,3561.54,0.291,4,1,0.386,132.27,0,0.2405,0
C000247,SME owner,Yorkshire,89,2,12,0.056,0,-0.191,251.49,-0.303,1,0,0.043,123.15,0,0.2592,0
C000248,Mass,London,24,2,10,-0.071,1,0.073,1015.61,0.1,4,0,0.418,204.92,1,0.1091,0
C000249,SME owner,West Midlands,118,1,11,0.085,1,0.016,1047.58,-0.003,6,1,0.098,194.94,0,0.2405,0
C000250,Mass,London,119,2,10,-0.005,0,-0.069,1042.53,0.018,5,0,0.1,160.66,0,0.1545,1
C000251,Mass,North West,48,1,11,-0.478,1,-0.261,1179.32,-0.158,2,0,0.176,329.52,0,0.3894,0
C000252,Mass,South East,10,3,10,0.341,1,-0.062,1309.8,-0.142,8,0,0.196,198.83,0,0.1091,0
C000253,Student,North West,20,1,14,-0.233,1,0.023,487.44,0.106,6,1,0.107,401.34,1,0.2891,0
C000254,Mass,West Midlands,90,1,10,-0.07,1,0.014,738.59,-0.051,8,0,0.213,481.54,1,0.1419,0
C000255,Mass,Scotland,72,1,5,-0.189,1,-0.249,2883.32,0.168,2,1,0.443,632.5,0,0.4013,0
C000256,Young professional,South East,13,2,9,-0.06,1,-0.189,501.35,0.156,4,0,0.492,719.27,0,0.1091,0
C000257,Mass,West Midlands,55,3,8,-0.09,1,-0.066,658.51,-0.389,3,0,0.048,265.59,1,0.1545,0
C000258,Student,South East,84,1,9,0.258,0,-0.028,1112.35,-0.106,4,0,0.138,287.79,0,0.2405,0
C000259,Young professional,Scotland,104,2,15,0.083,1,-0.396,1150.51,-0.29,5,0,0.006,630.74,0,0.168,1
C000260,Mass,North West,120,1,11,-0.395,1,0.361,93.56,0.344,6,0,0.534,216.23,0,0.2315,1
C000261,Affluent,North West,46,2,12,-0.45,0,0.003,1302.7,0.271,3,0,0.093,49.4,0,0.2497,0
C000262,Mass,South East,53,4,11,0.03,1,-0.517,613.8,-0.162,4,0,0.114,425.71,1,0.1246,0
C000263,Student,South East,89,3,20,0.059,0,-0.251,1371.97,0.259,4,0,0.224,333.17,0,0.2789,0
C000264,Student,North West,48,2,14,0.066,1,-0.042,650.38,0.076,2,0,0.157,100.78,1,0.0871,1
C000265,Mass,West Midlands,80,2,12,-0.15,0,-0.646,278.16,-0.129,3,0,0.114,85.24,0,0.2789,1
C000266,Mass,West Midlands,69,5,14,-0.414,0,-0.176,760.68,-0.359,2,1,0.081,226.2,1,0.4626,1
C000267,Mass,South East,119,1,8,-0.187,0,-0.237,490.16,0.056,3,0,0.167,100.1,1,0.4013,0
C000268,Young professional,North West,11,4,7,-0.414,1,-0.069,1343.63,0.535,8,0,0.171,219.36,0,0.1359,0
C000269,SME owner,Yorkshire,92,2,9,-0.176,1,-0.135,968.18,-0.378,4,0,0.021,1330.92,0,0.1545,0
C000270,Mass,London,84,4,5,0.363,1,-0.237,729.76,0.076,3,0,0.023,136.91,1,0.1246,0
C000271,Mass,West Midlands,72,2,10,0.147,1,0.082,329.65,0.442,8,0,0.185,92.04,1,0.0871,0
C000272,Mass,West Midlands,72,2,6,-0.238,1,-0.014,492.66,-0.05,7,0,0.28,174.67,0,0.0871,0
C000273,Mass,South East,23,1,6,0.366,1,0.027,502.71,-0.165,5,0,0.164,1743.07,0,0.1751,0
C000274,Affluent,North West,83,1,10,-0.003,0,0.019,1530.68,0.303,3,0,0.027,93.2,0,0.2405,0
C000275,Mass,North West,28,1,9,-0.029,1,-0.275,430.18,0.025,6,0,0.225,430.12,0,0.31,0
C000276,Mass,West Midlands,30,2,5,0.072,0,-0.383,187.87,0.083,1,0,0.022,573.25,1,0.3318,1
C000277,Mass,Wales,92,5,5,-0.075,1,0.065,1213.59,0.174,10,0,0.364,173.22,0,0.063,0
C000278,Student,Yorkshire,88,2,18,-0.033,0,0.111,412.2,-0.061,1,0,0.089,156.18,1,0.1545,0
C000279,Mass,Scotland,56,1,9,-0.355,1,0.026,394.44,0.122,8,0,0.014,612.23,0,0.2315,0
C000280,Student,Yorkshire,90,3,13,0.26,1,0.122,1025.33,0.013,6,0,0.543,288.86,1,0.0871,0
C000281,Affluent,South East,18,2,9,0.269,1,0.269,4770.48,0.14,2,0,0.382,363.11,1,0.1091,0
C000282,Mass,West Midlands,82,3,13,-0.383,1,0.064,576.8,-0.274,9,0,0.441,278.37,0,0.148,0
C000283,Young professional,Yorkshire,98,1,9,-0.203,1,-0.051,739.1,0.454,5,0,0.463,347.77,1,0.1419,0
C000284,Student,West Midlands,13,2,13,-0.119,1,-0.002,684.32,-0.04,10,0,0.181,452.1,0,0.1091,0
C000285,Affluent,Scotland,107,5,10,-0.053,1,-0.039,8049.85,0.25,9,0,0.316,136.58,1,0.063,0
C000286,Mass,North West,66,1,11,-0.182,1,0.065,444.74,-0.318,6,0,0.203,457.68,0,0.2405,0
C000287,Affluent,Wales,76,2,11,0.276,1,-0.157,8380.03,-0.103,2,0,0.033,255.83,0,0.0871,0
C000288,Mass,London,15,2,7,0.376,1,-0.054,267.08,0.475,4,0,0.167,56.98,0,0.1091,0
C000289,SME owner,North West,49,2,5,0.064,1,0.097,488.18,0.284,10,0,0.359,194.44,0,0.0871,0
C000290,Mass,South East,38,2,11,-0.172,0,-0.291,258.87,0.129,3,0,0.176,189.51,0,0.2789,0
C000291,Mass,West Midlands,92,3,10,0.057,1,0.12,517.61,0.282,6,0,0.409,462.85,0,0.0871,0
C000292,Young professional,Scotland,81,1,8,-0.417,1,-0.107,659.25,-0.304,4,0,0.47,277.03,0,0.3659,1
C000293,Young professional,Wales,14,2,14,-0.274,1,0.154,1620.31,-0.256,1,0,0.17,105.13,0,0.1824,0
C000294,Mass,Yorkshire,61,1,11,-0.293,1,-0.12,1442.03,-0.173,5,0,0.309,393.88,0,0.2315,1
C000295,Mass,Scotland,72,2,9,0.461,0,-0.305,1135.94,-0.004,1,0,0.087,559.58,1,0.2789,1
C000296,Student,Scotland,82,1,11,-0.161,1,-0.125,1324.82,-0.161,5,0,0.005,217.15,0,0.1419,1
C000297,Mass,South East,97,2,7,-0.261,1,0.198,212.75,0.192,8,0,0.108,194.66,0,0.148,0
C000298,Student,North West,82,1,13,-0.146,0,-0.227,252.57,-0.015,3,0,0.113,395.18,1,0.4013,1
C000299,Mass,Scotland,10,2,7,-0.063,1,0.175,978.28,-0.032,6,0,0.111,82.37,0,0.1091,0
C000300,Student,South East,67,3,11,-0.129,1,-0.038,497.98,-0.024,4,0,0.203,370.62,1,0.0871,0
C000301,Student,Yorkshire,25,2,22,0.202,1,0.059,320.08,-0.242,3,0,0.258,112.38,0,0.1091,0
C000302,Affluent,London,28,2,7,-0.12,1,0.169,1441.13,-0.036,7,0,0.181,451.92,1,0.1091,1
C000303,Young professional,Yorkshire,25,2,8,0.166,1,0.107,1548.74,0.206,4,0,0.283,443.5,0,0.1091,1
C000304,Mass,Yorkshire,73,2,15,0.28,0,-0.082,770.52,0.295,2,0,0.201,250.73,1,0.1545,0
C000305,Mass,Scotland,41,1,4,-0.177,0,-0.197,1913.49,0.316,0,0,0.193,1185.91,0,0.2405,0
C000306,Mass,Scotland,37,1,8,-0.063,0,-0.214,703.21,-0.08,2,0,0.068,548.12,0,0.4013,0
C000307,Young professional,London,19,2,7,0.052,1,-0.12,461.18,0.319,6,0,0.131,50.57,1,0.1091,0
C000308,Affluent,South East,106,3,9,-0.087,0,-0.185,462.73,0.334,5,0,0.165,171.24,1,0.1545,0
C000309,Young professional,Scotland,83,3,5,-0.264,1,-0.096,564.21,0.166,1,0,0.027,70.48,0,0.148,0
C000310,Affluent,Yorkshire,92,1,7,-0.15,1,-0.042,866.87,0.176,3,0,0.298,104.98,0,0.1419,0
C000311,SME owner,Yorkshire,52,2,10,0.581,1,-0.094,856.32,-0.136,4,0,0.275,87.13,0,0.0871,0
C000312,SME owner,North West,119,2,8,0.246,1,-0.271,440.18,-0.392,4,0,0.042,343.72,0,0.2789,0
C000313,Affluent,Scotland,119,2,7,-0.272,1,0.144,1147.9,-0.231,9,1,0.482,224.11,0,0.2497,0
C000314,Mass,West Midlands,6,2,9,-0.054,1,-0.315,519.06,0.069,5,0,0.177,1205.86,0,0.2059,1
C000315,Student,Yorkshire,16,3,13,-0.174,0,-0.15,213.65,0.248,4,0,0.082,34.4,1,0.19,0
C000316,Mass,Wales,106,3,7,-0.109,1,0.164,2143.73,0.031,2,0,0.214,237.3,0,0.0871,0
C000317,Affluent,Wales,89,2,12,0.637,0,-0.324,875.13,-0.514,0,0,0.206,280.43,0,0.4256,0
C000318,Mass,Scotland,116,1,12,-0.067,0,-0.412,507.46,-0.016,1,0,0.087,124.84,1,0.4013,0
C000319,SME owner,North West,73,3,5,0.15,1,-0.003,185.38,0.229,5,0,0.409,290.8,1,0.0871,0
C000320,Mass,Wales,61,2,10,-0.418,1,-0.219,1365.4,-0.046,2,0,0.1,171.37,0,0.2689,0
C000321,Mass,Yorkshire,109,2,11,-0.464,1,-0.297,312.46,-0.06,3,0,0.073,192.49,0,0.2689,0
C000322,Mass,West Midlands,71,1,2,-0.069,0,-0.366,3124.24,0.11,1,1,0.085,205.38,0,0.7408,0
C000323,Mass,Wales,91,3,7,-0.198,1,0.14,1950.77,-0.063,3,0,0.03,56.0,0,0.0871,0
C000324,Mass,Scotland,8,4,7,-0.11,1,0.106,536.61,-0.83,8,0,0.238,219.7,0,0.1419,0
C000325,Affluent,London,118,3,8,-0.128,1,-0.11,1336.55,-0.198,6,1,0.098,226.65,0,0.1545,0
C000326,Mass,London,94,2,8,-0.333,1,-0.591,695.2,0.306,13,0,0.06,261.78,0,0.2689,0
C000327,Mass,Scotland,41,1,11,-0.044,1,-0.147,1354.26,-0.287,4,1,0.071,346.82,1,0.2405,0
C000328,Mass,North West,24,1,5,-0.261,1,0.302,731.2,-0.172,7,0,0.093,364.99,0,0.2789,0
C000329,Mass,London,92,4,7,-0.011,1,-0.184,817.1,-0.233,8,0,0.3,237.92,1,0.063,0
C000330,Affluent,South East,78,4,16,-0.094,0,-0.167,2169.44,0.074,2,0,0.051,580.89,0,0.1141,0
C000331,SME owner,London,66,4,11,-0.081,1,-0.067,1343.5,-0.397,9,0,0.238,138.39,0,0.1141,0
C000332,SME owner,West Midlands,29,2,12,0.157,1,0.064,1326.14,0.004,4,0,0.357,128.52,1,0.1091,0
C000333,Young professional,Yorkshire,85,2,6,-0.335,1,-0.129,1150.38,-0.163,2,0,0.153,698.96,1,0.148,0
C000334,Mass,North West,103,1,10,-0.239,1,0.063,352.32,0.077,3,0,0.104,250.64,0,0.1419,0
C000335,Young professional,Wales,107,3,5,0.156,1,-0.202,295.83,0.229,2,0,0.051,944.15,1,0.168,0
C000336,Student,London,62,3,18,-0.045,1,0.123,667.92,0.239,2,0,0.384,667.19,1,0.0871,0
C000337,Student,West Midlands,55,2,17,0.182,0,-0.26,534.77,-0.146,3,0,0.157,209.22,0,0.2789,1
C000338,Mass,London,10,3,7,-0.34,0,-0.085,669.43,0.216,3,0,0.143,319.51,1,0.2994,0
C000339,Young professional,Wales,76,3,10,-0.004,1,0.264,771.13,-0.175,6,1,0.192,209.79,1,0.1545,0
C000340,Mass,South East,110,1,6,-0.009,1,0.435,949.74,0.133,6,0,0.173,247.86,0,0.1419,0
C000341,Mass,Wales,113,3,12,0.293,1,0.176,253.12,-0.339,5,0,0.51,330.88,0,0.1545,0
C000342,Mass,North West,33,1,14,-0.473,1,-0.277,289.23,0.267,9,0,0.402,242.57,0,0.4502,0
C000343,SME owner,West Midlands,108,2,14,-0.063,1,-0.242,1367.93,0.142,11,0,0.055,656.01,0,0.168,0
C000344,Mass,Scotland,41,1,6,0.085,0,-0.159,111.65,-0.451,2,0,0.361,162.47,0,0.3775,0
C000345,Mass,Scotland,57,3,11,0.154,1,0.067,883.63,0.097,5,0,0.037,609.42,0,0.0871,0
C000346,Mass,London,101,5,14,0.001,0,-0.396,2230.63,-0.111,0,0,0.303,357.7,1,0.2142,0
C000347,Mass,North West,21,3,7,0.152,0,-0.149,103.0,-0.025,1,0,0.023,487.57,0,0.19,0
C000348,SME owner,North West,74,1,12,-0.464,1,-0.099,397.35,-0.142,9,0,0.276,149.43,1,0.2315,0
C000349,Mass,Wales,49,3,10,0.266,1,-0.081,842.43,-0.232,5,0,0.156,240.89,0,0.0871,0
C000350,Affluent,Wales,76,3,9,0.299,1,0.272,1356.0,0.057,4,0,0.316,146.57,0,0.0871,0
C000351,Mass,London,115,1,8,0.083,1,-0.37,263.86,-0.051,4,0,0.116,446.53,0,0.2592,0
C000352,Student,North West,64,2,22,-0.051,1,-0.056,893.63,-0.267,3,0,0.139,102.66,1,0.0871,0
C000353,Young professional,West Midlands,11,1,9,0.107,1,-0.308,747.03,0.037,7,1,0.344,999.89,0,0.4626,1
C000354,Mass,Wales,60,3,8,-0.113,0,0.03,2566.2,-0.191,3,0,0.311,592.29,0,0.1545,0
C000355,Young professional,Yorkshire,42,2,5,-0.083,1,0.09,3236.24,0.049,5,0,0.185,264.15,0,0.0871,0
C000356,Mass,Wales,49,4,9,0.047,1,0.046,254.85,-0.038,6,0,0.081,104.44,1,0.063,0
C000357,Young professional,London,117,1,12,-0.413,1,-0.22,607.12,0.381,6,0,0.307,715.63,0,0.3894,1
C000358,Affluent,South East,24,1,10,-0.006,0,-0.159,1075.26,-0.13,4,1,0.094,310.94,0,0.4378,1
C000359,Mass,London,13,2,15,0.086,1,-0.099,395.7,0.179,0,0,0.237,221.77,0,0.1091,0
C000360,SME owner,North West,63,3,8,-0.146,1,-0.085,3623.49,-0.092,5,0,0.323,706.26,0,0.0871,0
C000361,Mass,Yorkshire,100,4,6,-0.416,0,-0.109,107.97,-0.069,5,0,0.282,1023.88,1,0.19,1
C000362,Affluent,South East,90,1,11,-0.145,1,0.188,3143.08,-0.174,4,0,0.433,118.44,0,0.1419,0
C000363,Young professional,Yorkshire,96,2,11,-0.137,1,-0.396,657.55,-0.297,2,0,0.584,141.85,1,0.168,0
C000364,Mass,London,118,1,9,0.329,0,-0.348,1179.04,-0.082,3,0,0.015,60.74,0,0.4013,0
C000365,Mass,West Midlands,16,1,12,-0.004,0,-0.354,3498.54,-0.269,1,0,0.158,149.55,0,0.4626,0
C000366,Mass,Scotland,14,2,11,-0.125,1,-0.09,973.73,-0.296,6,0,0.191,195.41,0,0.1091,0
C000367,Young professional,Yorkshire,49,2,9,0.266,1,-0.068,703.23,0.187,3,0,0.186,440.27,0,0.0871,0
C000368,Young professional,North West,25,2,9,-0.113,0,0.076,2212.11,-0.027,4,0,0.193,685.78,1,0.19,1
C000369,Young professional,West Midlands,34,1,7,-0.123,1,-0.062,359.71,0.072,7,0,0.033,354.34,1,0.1751,1
C000370,Mass,Scotland,14,4,1,0.039,1,0.11,267.95,-0.215,4,0,0.155,195.64,0,0.1611,0
C000371,Mass,Wales,105,3,13,-0.475,1,0.335,529.59,-0.131,4,0,0.1,155.36,1,0.148,0
C000372,Mass,South East,29,5,5,-0.136,1,-0.104,619.8,-0.21,5,0,0.111,299.88,0,0.0794,0
C000373,Young professional,South East,10,1,11,0.287,0,-0.348,627.33,-0.057,2,0,0.045,881.58,0,0.4626,0
C000374,Mass,West Midlands,112,3,7,0.116,1,-0.144,390.34,-0.073,3,0,0.145,153.75,0,0.0871,0
C000375,Mass,North West,115,2,7,-0.063,0,-0.314,1238.25,0.314,4,0,0.086,1142.07,1,0.2789,0
C000376,Mass,Scotland,2,5,13,-0.186,1,0.045,195.4,-0.361,6,0,0.298,327.47,0,0.1419,0
C000377,Mass,South East,70,1,13,0.089,0,-0.203,981.87,0.29,1,0,0.118,652.67,1,0.4013,0
C000378,Affluent,London,56,3,12,0.042,0,-0.035,1933.06,-0.019,1,1,0.192,568.77,0,0.2592,0
C000379,Affluent,London,111,2,5,0.289,1,-0.044,1188.66,-0.08,5,0,0.102,237.62,0,0.0871,0
C000380,Mass,North West,22,2,12,-0.088,1,-0.196,835.86,0.027,8,0,0.176,497.94,1,0.1091,1
C000381,Mass,Wales,118,4,10,-0.218,1,-0.354,374.97,-0.574,1,0,0.168,194.32,1,0.2142,1
C000382,SME owner,West Midlands,8,3,11,-0.009,0,-0.206,796.18,0.128,2,0,0.204,848.03,1,0.3318,1
C000383,Mass,West Midlands,89,3,12,-0.12,0,-0.14,130.73,0.49,0,0,0.174,357.91,1,0.1545,0
C000384,Affluent,Scotland,82,1,9,-0.163,0,-0.148,840.83,-0.195,1,0,0.019,659.44,0,0.2405,0
C000385,Mass,Yorkshire,39,4,11,-0.164,1,-0.156,1264.19,0.032,2,0,0.315,170.98,1,0.063,0
C000386,Student,South East,111,2,10,0.16,1,-0.16,1533.94,-0.214,5,0,0.144,165.95,1,0.0871,0
C000387,Mass,Scotland,19,1,5,0.09,0,-0.078,320.83,-0.116,0,1,0.386,103.34,0,0.4378,0
C000388,Mass,Scotland,52,2,10,0.29,1,-0.084,1035.77,-0.204,5,0,0.032,937.24,1,0.0871,0
C000389,Affluent,South East,26,2,6,0.204,1,0.301,4710.84,-0.223,8,0,0.046,195.03,1,0.1091,0
C000390,Mass,London,38,1,11,-0.273,1,-0.352,643.98,0.363,6,0,0.17,209.56,0,0.3894,0
C000391,Student,South East,119,3,15,0.151,1,0.212,404.26,0.386,1,0,0.078,69.72,1,0.0871,0
C000392,Student,South East,94,2,16,0.066,1,-0.163,437.61,-0.162,4,0,0.194,314.44,0,0.0871,0
C000393,Mass,Wales,111,4,9,0.176,1,-0.088,355.66,0.097,3,0,0.109,821.18,1,0.063,0
C000394,Student,West Midlands,103,2,16,0.103,0,-0.236,279.89,0.227,0,0,0.053,166.28,0,0.2789,1
C000395,Mass,Yorkshire,71,2,7,0.042,0,0.019,2917.73,-0.006,0,0,0.071,286.03,0,0.1545,0
C000396,Affluent,Wales,36,1,2,-0.034,1,0.101,325.82,-0.249,1,0,0.15,401.56,0,0.3208,0
C000397,Young professional,South East,9,2,9,0.032,1,0.191,430.86,0.241,4,0,0.294,946.08,0,0.1091,0
C000398,Mass,London,7,5,8,-0.239,1,0.272,569.36,-0.171,6,0,0.242,297.8,0,0.0794,0
C000399,Mass,North West,45,4,5,-0.135,1,-0.23,1580.13,-0.344,6,0,0.119,136.5,0,0.2142,0
C000400,Mass,North West,7,1,11,0.349,1,0.134,516.92,0.2,6,0,0.13,222.56,1,0.1751,0
C000401,Mass,West Midlands,114,2,7,-0.179,1,0.232,3290.01,0.117,8,0,0.287,373.16,0,0.0871,0
C000402,Mass,Wales,89,2,10,-0.26,1,-0.208,311.14,-0.296,4,0,0.019,184.41,1,0.2689,1
C000403,Affluent,South East,47,3,8,0.073,0,-0.326,3280.88,-0.247,4,0,0.172,553.32,1,0.2789,0
C000404,Mass,London,107,4,5,-0.121,1,-0.1,2073.07,0.172,10,0,0.128,116.6,1,0.063,1
C000405,Student,South East,102,2,15,-0.447,1,0.048,745.71,-0.084,9,0,0.275,159.93,1,0.148,0
C000406,Mass,Yorkshire,16,2,15,-0.26,0,-0.047,788.42,-0.037,2,0,0.268,443.17,0,0.2994,0
C000407,Mass,South East,52,5,7,-0.188,1,-0.095,738.13,0.002,1,0,0.126,453.34,1,0.063,0
C000408,Mass,Scotland,98,5,5,-0.21,0,-0.22,715.47,-0.009,3,0,0.157,1770.98,0,0.2142,1
C000409,Young professional,Wales,112,2,11,0.169,1,-0.041,622.16,0.28,6,0,0.396,296.22,1,0.0871,0
C000410,Mass,South East,72,2,9,-0.464,1,-0.1,464.46,0.237,8,0,0.199,399.17,1,0.148,0
C000411,Student,South East,50,1,8,0.003,1,0.135,1823.39,-0.267,6,0,0.123,250.14,0,0.1419,0
C000412,Student,London,32,1,16,0.027,1,-0.025,834.84,0.0,5,1,0.083,449.44,1,0.2891,0
C000413,Mass,South East,115,4,12,0.152,0,-0.338,1065.84,-0.117,1,0,0.186,230.91,1,0.2142,0
C000414,Affluent,Scotland,43,2,8,-0.017,1,-0.385,7402.99,-0.152,5,0,0.154,211.28,0,0.168,0
C000415,SME owner,South East,54,3,6,-0.336,1,-0.264,191.94,0.232,6,0,0.019,305.47,0,0.2689,0
C000416,Mass,South East,107,1,16,0.125,1,-0.301,4789.07,-0.381,9,0,0.453,598.72,1,0.4013,0
C000417,Young professional,West Midlands,14,1,9,-0.244,1,-0.128,2143.27,-0.234,1,0,0.287,776.84,0,0.1751,1
C000418,Young professional,North West,33,3,6,-0.017,1,-0.064,251.46,-0.17,3,0,0.456,94.23,0,0.1091,1
C000419,Affluent,West Midlands,79,2,10,0.028,1,0.078,3169.32,0.03,2,0,0.195,318.65,1,0.0871,0
C000420,SME owner,Wales,46,1,12,-0.269,1,-0.069,515.39,0.23,2,0,0.26,143.4,0,0.2315,0
C000421,Young professional,South East,56,1,10,-0.108,0,-0.206,1125.23,0.173,2,0,0.323,344.05,0,0.4013,0
C000422,Mass,Scotland,35,4,6,0.029,1,-0.152,428.22,-0.061,5,0,0.022,621.22,0,0.0794,0
C000423,Student,Scotland,85,5,12,-0.227,0,-0.0,813.75,0.141,1,0,0.375,280.97,0,0.1141,0
C000424,Student,Yorkshire,75,1,11,-0.064,1,-0.201,244.31,-0.131,5,0,0.455,145.68,1,0.2592,0
C000425,Mass,South East,110,1,12,0.281,1,0.315,572.57,-0.008,3,0,0.098,653.2,0,0.1419,0
C000426,Mass,London,71,3,13,-0.11,1,0.089,358.94,-0.29,4,0,0.056,479.81,0,0.0871,0
C000427,Mass,North West,52,1,5,-0.241,1,0.016,2294.16,0.087,5,0,0.258,651.59,0,0.1419,1
C000428,Mass,Scotland,40,3,7,-0.22,1,0.245,518.95,0.098,3,0,0.123,746.38,0,0.0871,0
C000429,Student,West Midlands,11,4,9,-0.103,0,-0.02,320.75,-0.004,1,0,0.161,221.21,0,0.1419,0
C000430,Young professional,Scotland,68,2,11,-0.027,0,-0.305,7076.9,0.179,2,0,0.06,260.61,1,0.2789,0
C000431,Student,Yorkshire,86,1,18,0.0,1,-0.233,883.48,-0.191,8,0,0.071,216.58,0,0.2592,0
C000432,Mass,North West,54,1,9,-0.161,0,-0.189,170.9,-0.117,4,0,0.159,1138.77,0,0.2405,0
C000433,SME owner,North West,20,4,12,-0.002,0,-0.147,255.76,-0.458,1,1,0.25,494.8,0,0.3775,1
C000434,SME owner,Yorkshire,2,1,12,0.333,1,-0.234,1065.76,-0.426,7,0,0.384,376.76,1,0.4626,1
C000435,Mass,Wales,116,4,5,-0.319,0,-0.407,917.42,0.215,3,0,0.113,156.47,0,0.3318,0
C000436,SME owner,North West,78,2,10,-0.166,1,0.117,949.47,-0.367,2,0,0.207,386.0,0,0.1545,0
C000437,Mass,West Midlands,35,1,4,-0.376,1,-0.242,2509.91,0.202,9,0,0.445,308.2,1,0.4502,0
C000438,Young professional,London,80,4,9,-0.082,1,-0.271,1095.16,-0.007,11,0,0.06,361.42,1,0.1246,0
C000439,Mass,West Midlands,46,2,6,0.216,1,0.135,1703.05,0.06,2,0,0.123,658.68,1,0.0871,0
C000440,Young professional,Yorkshire,69,3,10,0.074,1,-0.15,831.07,0.213,2,0,0.116,498.26,1,0.0871,0
C000441,Young professional,South East,32,3,8,-0.126,1,0.112,126.52,-0.377,4,0,0.289,599.7,0,0.19,0
C000442,Mass,North West,115,2,7,-0.058,0,-0.194,162.01,0.195,3,0,0.0,168.79,0,0.1545,0
C000443,Affluent,Yorkshire,37,1,8,-0.139,1,0.246,6019.16,-0.04,5,0,0.1,270.74,0,0.1419,0
C000444,Student,South East,117,1,10,-0.466,1,0.138,764.6,0.334,6,0,0.265,502.97,1,0.2315,0
C000445,Mass,Yorkshire,116,3,6,-0.208,1,-0.161,341.2,0.467,3,0,0.192,227.58,0,0.0871,0
C000446,Affluent,Yorkshire,115,1,9,0.166,0,-0.411,1531.0,-0.248,1,0,0.114,260.92,0,0.4013,0
C000447,Young professional,South East,50,3,16,-0.011,1,0.092,834.6,-0.091,5,0,0.264,254.0,1,0.0871,0
C000448,Mass,South East,44,1,16,-0.153,1,0.106,1538.09,-0.006,3,0,0.063,132.96,0,0.1419,0
C000449,Young professional,Scotland,101,1,13,0.032,1,-0.124,1112.5,-0.09,6,0,0.1,262.3,1,0.1419,0
C000450,Student,London,26,1,12,-0.086,1,-0.169,2422.47,-0.099,4,0,0.313,253.07,0,0.1751,0
C000451,Young professional,North West,103,1,11,-0.283,1,-0.332,567.31,0.299,5,0,0.282,101.47,1,0.3894,0
C000452,Affluent,Yorkshire,47,3,13,0.044,1,-0.225,1276.16,0.311,7,0,0.052,258.79,1,0.168,1
C000453,Mass,West Midlands,87,4,10,-0.087,0,-0.353,512.44,-0.174,1,0,0.177,2147.53,0,0.2142,0
C000454,Affluent,Scotland,110,1,9,-0.33,0,0.016,4001.55,0.438,2,0,0.075,147.49,0,0.3659,0
C000455,Young professional,Yorkshire,91,3,7,-0.35,0,-0.617,5776.67,-0.473,2,0,0.121,370.75,1,0.5744,0
C000456,Mass,Wales,81,1,7,-0.081,0,-0.105,1657.26,0.144,2,0,0.165,337.03,0,0.2405,0
C000457,Young professional,Yorkshire,66,2,13,-0.312,1,-0.249,190.25,-0.393,3,0,0.273,400.87,1,0.4134,0
C000458,Mass,Wales,103,2,10,-0.012,1,-0.284,2368.09,-0.103,3,0,0.293,253.03,0,0.168,0
C000459,Young professional,Yorkshire,3,1,16,0.201,1,-0.189,402.41,0.367,5,0,0.098,70.34,1,0.1751,0
C000460,Young professional,Scotland,41,2,3,-0.283,1,-0.202,678.32,-0.296,9,0,0.164,381.1,0,0.2689,0
C000461,Mass,Yorkshire,68,2,13,-0.36,1,-0.182,2929.21,-0.073,6,1,0.074,413.9,0,0.2497,0
C000462,Mass,South East,72,1,7,-0.31,0,-0.156,267.97,-0.077,1,0,0.252,343.72,0,0.3659,0
